No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4270.901,79,8699.802,8837.193,8948.454
2,Dayhoff+I,4108.091,80,8376.182,8518.599,8627.981
3,Dayhoff+G4,3913.386,80,7986.773,8129.191,8238.572
4,Dayhoff+I+G4,3911.120,81,7984.239,8131.839,8239.186
5,Dayhoff+F,4304.800,98,8805.601,9071.409,9114.055
6,Dayhoff+F+I,4137.400,99,8472.801,8747.801,8784.403
7,Dayhoff+F+G4,3952.158,99,8102.316,8377.316,8413.918
8,Dayhoff+F+I+G4,3950.714,100,8101.428,8385.936,8416.178
9,mtMAM,4474.037,79,9106.075,9243.466,9354.727
10,mtMAM+I,4283.661,80,8727.321,8869.739,8979.121
11,mtMAM+G4,4071.247,80,8302.495,8444.912,8554.294
12,mtMAM+I+G4,4070.745,81,8303.489,8451.089,8558.436
13,mtMAM+F,4333.747,98,8863.494,9129.302,9171.948
14,mtMAM+F+I,4143.618,99,8485.236,8760.236,8796.838
15,mtMAM+F+G4,3955.200,99,8108.400,8383.400,8420.001
16,mtMAM+F+I+G4,3952.421,100,8104.841,8389.348,8419.591
17,JTT,4119.918,79,8397.836,8535.227,8646.488
18,JTT+I,3968.966,80,8097.933,8240.350,8349.732
19,JTT+G4,3809.778,80,7779.555,7921.973,8031.355
20,JTT+I+G4,3808.037,81,7778.074,7925.674,8033.021
21,JTT+F,4149.092,98,8494.183,8759.991,8802.638
22,JTT+F+I,3997.591,99,8193.182,8468.182,8504.784
23,JTT+F+G4,3846.005,99,7890.010,8165.010,8201.612
24,JTT+F+I+G4,3844.202,100,7888.403,8172.910,8203.153
25,WAG,4211.427,79,8580.854,8718.246,8829.506
26,WAG+I,4048.968,80,8257.937,8400.354,8509.736
27,WAG+G4,3880.160,80,7920.319,8062.737,8172.119
28,WAG+I+G4,3879.102,81,7920.205,8067.805,8175.152
29,WAG+F,4247.815,98,8691.629,8957.438,9000.084
30,WAG+F+I,4085.579,99,8369.158,8644.158,8680.760
31,WAG+F+G4,3921.644,99,8041.288,8316.288,8352.890
32,WAG+F+I+G4,3921.068,100,8042.137,8326.644,8356.886
33,cpREV,4247.306,79,8652.613,8790.004,8901.265
34,cpREV+I,4078.173,80,8316.347,8458.764,8568.146
35,cpREV+G4,3894.545,80,7949.090,8091.507,8200.889
36,cpREV+I+G4,3893.698,81,7949.396,8096.996,8204.343
