No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11176.854,77,22507.709,22548.566,22809.463
2,Dayhoff+I,11087.226,78,22330.451,22372.513,22636.125
3,Dayhoff+G4,10854.530,78,21865.060,21907.122,22170.734
4,Dayhoff+I+G4,10851.328,79,21860.655,21903.943,22170.248
5,Dayhoff+F,11249.861,96,22691.723,22759.446,23067.937
6,Dayhoff+F+I,11157.898,97,22509.797,22579.184,22889.930
7,Dayhoff+F+G4,10898.569,97,21991.138,22060.525,22371.271
8,Dayhoff+F+I+G4,10896.400,98,21988.799,22059.876,22372.851
9,mtMAM,11856.935,77,23867.871,23908.728,24169.625
10,mtMAM+I,11767.979,78,23691.957,23734.019,23997.631
11,mtMAM+G4,11298.482,78,22752.964,22795.026,23058.638
12,mtMAM+I+G4,11298.532,79,22755.065,22798.353,23064.658
13,mtMAM+F,11377.738,96,22947.475,23015.199,23323.689
14,mtMAM+F+I,11292.698,97,22779.397,22848.784,23159.529
15,mtMAM+F+G4,10960.549,97,22115.097,22184.484,22495.230
16,mtMAM+F+I+G4,10960.472,98,22116.943,22188.020,22500.995
17,JTT,10742.326,77,21638.651,21679.508,21940.406
18,JTT+I,10657.708,78,21471.416,21513.477,21777.089
19,JTT+G4,10493.130,78,21142.259,21184.320,21447.933
20,JTT+I+G4,10489.981,79,21137.961,21181.249,21447.554
21,JTT+F,10788.659,96,21769.318,21837.042,22145.532
22,JTT+F+I,10705.254,97,21604.509,21673.895,21984.641
23,JTT+F+G4,10523.959,97,21241.919,21311.305,21622.051
24,JTT+F+I+G4,10521.436,98,21238.871,21309.948,21622.923
25,WAG,10953.847,77,22061.695,22102.552,22363.449
26,WAG+I,10864.343,78,21884.686,21926.747,22190.359
27,WAG+G4,10679.124,78,21514.248,21556.310,21819.922
28,WAG+I+G4,10675.982,79,21509.964,21553.251,21819.556
29,WAG+F,11087.861,96,22367.721,22435.445,22743.935
30,WAG+F+I,11000.412,97,22194.824,22264.210,22574.956
31,WAG+F+G4,10788.424,97,21770.848,21840.234,22150.980
32,WAG+F+I+G4,10786.458,98,21768.916,21839.993,22152.968
33,cpREV,10938.888,77,22031.775,22072.633,22333.530
34,cpREV+I,10845.334,78,21846.668,21888.729,22152.341
35,cpREV+G4,10647.379,78,21450.758,21492.820,21756.432
36,cpREV+I+G4,10644.287,79,21446.573,21489.861,21756.166
37,cpREV+F,11166.534,96,22525.068,22592.791,22901.281
38,cpREV+F+I,11075.349,97,22344.697,22414.084,22724.830
39,cpREV+F+G4,10819.510,97,21833.020,21902.407,22213.153
40,cpREV+F+I+G4,10817.433,98,21830.866,21901.943,22214.918
41,mtREV,11517.422,77,23188.844,23229.701,23490.599
42,mtREV+I,11430.166,78,23016.332,23058.393,23322.005
43,mtREV+G4,11148.097,78,22452.193,22494.255,22757.867
44,mtREV+I+G4,11146.640,79,22451.280,22494.567,22760.872
45,mtREV+F,11193.552,96,22579.104,22646.827,22955.318
46,mtREV+F+I,11106.404,97,22406.808,22476.195,22786.941
47,mtREV+F+G4,10857.796,97,21909.593,21978.980,22289.726
48,mtREV+F+I+G4,10856.269,98,21908.538,21979.615,22292.590
49,rtREV,11126.318,77,22406.637,22447.494,22708.392
50,rtREV+I,11043.919,78,22243.837,22285.899,22549.511
51,rtREV+G4,10857.661,78,21871.321,21913.383,22176.995
52,rtREV+I+G4,10855.321,79,21868.643,21911.931,22178.236
53,rtREV+F,11181.467,96,22554.933,22622.657,22931.147
54,rtREV+F+I,11099.335,97,22392.669,22462.056,22772.802
55,rtREV+F+G4,10900.927,97,21995.854,22065.241,22375.987
56,rtREV+F+I+G4,10898.987,98,21993.974,22065.051,22378.026
57,mtART,12092.060,77,24338.120,24378.977,24639.875
58,mtART+I,11973.087,78,24102.175,24144.236,24407.848
59,mtART+G4,11524.849,78,23205.699,23247.760,23511.373
60,mtART+I+G4,11523.780,79,23205.560,23248.847,23515.152
61,mtART+F,11621.511,96,23435.022,23502.746,23811.236
62,mtART+F+I,11531.493,97,23256.986,23326.372,23637.118
63,mtART+F+G4,11180.162,97,22554.325,22623.711,22934.457
64,mtART+F+I+G4,11179.934,98,22555.869,22626.945,22939.920
65,mtZOA,11598.773,77,23351.546,23392.403,23653.301
66,mtZOA+I,11511.945,78,23179.890,23221.951,23485.563
67,mtZOA+G4,11174.521,78,22505.041,22547.103,22810.715
68,mtZOA+I+G4,11173.828,79,22505.657,22548.944,22815.249
69,mtZOA+F,11290.233,96,22772.467,22840.190,23148.680
70,mtZOA+F+I,11211.086,97,22616.172,22685.559,22996.305
71,mtZOA+F+G4,10944.224,97,22082.448,22151.835,22462.581
72,mtZOA+F+I+G4,10943.632,98,22083.265,22154.342,22467.317
73,VT,10884.460,77,21922.919,21963.776,22224.674
74,VT+I,10796.105,78,21748.210,21790.271,22053.883
75,VT+G4,10643.740,78,21443.480,21485.541,21749.154
76,VT+I+G4,10639.757,79,21437.514,21480.802,21747.107
77,VT+F,10974.191,96,22140.382,22208.105,22516.595
78,VT+F+I,10888.502,97,21971.003,22040.390,22351.136
79,VT+F+G4,10722.738,97,21639.477,21708.864,22019.610
80,VT+F+I+G4,10719.575,98,21635.149,21706.226,22019.201
81,LG,10959.805,77,22073.610,22114.467,22375.365
82,LG+I,10873.828,78,21903.656,21945.717,22209.330
83,LG+G4,10685.379,78,21526.757,21568.819,21832.431
84,LG+I+G4,10683.242,79,21524.484,21567.772,21834.076
85,LG+F,11069.138,96,22330.276,22397.999,22706.490
86,LG+F+I,10986.968,97,22167.935,22237.322,22548.068
87,LG+F+G4,10781.157,97,21756.314,21825.701,22136.447
88,LG+F+I+G4,10779.806,98,21755.612,21826.689,22139.663
89,DCMut,11176.542,77,22507.083,22547.940,22808.838
90,DCMut+I,11086.802,78,22329.603,22371.665,22635.277
91,DCMut+G4,10855.024,78,21866.049,21908.110,22171.723
92,DCMut+I+G4,10851.728,79,21861.455,21904.743,22171.048
93,DCMut+F,11248.971,96,22689.941,22757.665,23066.155
94,DCMut+F+I,11156.924,97,22507.849,22577.236,22887.982
95,DCMut+F+G4,10898.680,97,21991.361,22060.748,22371.494
96,DCMut+F+I+G4,10896.460,98,21988.920,22059.997,22372.972
97,PMB,11056.761,77,22267.522,22308.379,22569.277
98,PMB+I,10965.840,78,22087.680,22129.742,22393.354
99,PMB+G4,10803.366,78,21762.732,21804.793,22068.405
100,PMB+I+G4,10799.613,79,21757.226,21800.513,22066.818
101,PMB+F,11183.507,96,22559.015,22626.738,22935.229
102,PMB+F+I,11096.889,97,22387.778,22457.165,22767.911
103,PMB+F+G4,10916.067,97,22026.134,22095.521,22406.267
104,PMB+F+I+G4,10913.518,98,22023.035,22094.112,22407.087
105,HIVb,10816.782,77,21787.564,21828.421,22089.319
106,HIVb+I,10729.363,78,21614.726,21656.788,21920.400
107,HIVb+G4,10506.547,78,21169.093,21211.155,21474.767
108,HIVb+I+G4,10504.538,79,21167.076,21210.364,21476.669
109,HIVb+F,10861.318,96,21914.636,21982.359,22290.849
110,HIVb+F+I,10771.334,97,21736.669,21806.056,22116.801
111,HIVb+F+G4,10530.374,97,21254.747,21324.134,21634.880
