No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,15979.996,69,32097.992,32108.631,32435.092
2,JC+I,15372.656,70,30885.312,30896.271,31227.297
3,JC+G4,15038.973,70,30217.946,30228.905,30559.931
4,JC+I+G4,15026.658,71,30195.316,30206.601,30542.187
5,F81+F,15959.874,72,32063.748,32075.363,32415.504
6,F81+F+I,15343.226,73,30832.453,30844.404,31189.095
7,F81+F+G4,15010.866,73,30167.733,30179.684,30524.375
8,F81+F+I+G4,14997.805,74,30143.609,30155.902,30505.137
9,K2P,15663.135,70,31466.269,31477.229,31808.255
10,K2P+I,15042.355,71,30226.710,30237.995,30573.581
11,K2P+G4,14677.578,71,29497.156,29508.441,29844.027
12,K2P+I+G4,14665.813,72,29475.627,29487.242,29827.384
13,HKY+F,15637.435,73,31420.870,31432.822,31777.512
14,HKY+F+I,15002.632,74,30153.264,30165.557,30514.792
15,HKY+F+G4,14630.385,74,29408.769,29421.062,29770.297
16,HKY+F+I+G4,14617.918,75,29385.836,29398.475,29752.250
17,TNe,15657.111,71,31456.223,31467.508,31803.094
18,TNe+I,15031.032,72,30206.064,30217.679,30557.820
19,TNe+G4,14676.203,72,29496.406,29508.021,29848.162
20,TNe+I+G4,14663.865,73,29473.731,29485.682,29830.373
21,TN+F,15624.133,74,31396.265,31408.558,31757.793
22,TN+F+I,14981.188,75,30112.375,30125.014,30478.788
23,TN+F+G4,14624.297,75,29398.593,29411.232,29765.006
24,TN+F+I+G4,14610.506,76,29373.012,29386.002,29744.311
25,K3P,15658.726,71,31459.452,31470.737,31806.323
26,K3P+I,15037.664,72,30219.328,30230.943,30571.084
27,K3P+G4,14673.395,72,29490.790,29502.405,29842.546
28,K3P+I+G4,14661.577,73,29469.153,29481.105,29825.796
29,K3Pu+F,15634.238,74,31416.476,31428.768,31778.003
30,K3Pu+F+I,14999.943,75,30149.886,30162.525,30516.299
31,K3Pu+F+G4,14628.539,75,29407.079,29419.717,29773.492
32,K3Pu+F+I+G4,14616.097,76,29384.193,29397.183,29755.492
33,TPM2+F,15633.041,74,31414.081,31426.374,31775.609
34,TPM2+F+I,15000.392,75,30150.783,30163.422,30517.196
35,TPM2+F+G4,14629.918,75,29409.835,29422.474,29776.249
36,TPM2+F+I+G4,14617.513,76,29387.025,29400.015,29758.324
37,TPM2u+F,15633.042,74,31414.084,31426.377,31775.612
38,TPM2u+F+I,15000.392,75,30150.783,30163.422,30517.196
39,TPM2u+F+G4,14629.918,75,29409.835,29422.474,29776.249
40,TPM2u+F+I+G4,14617.513,76,29387.026,29400.016,29758.325
41,TPM3+F,15612.204,74,31372.409,31384.701,31733.936
42,TPM3+F+I,14985.947,75,30121.895,30134.533,30488.308
43,TPM3+F+G4,14610.310,75,29370.621,29383.260,29737.034
44,TPM3+F+I+G4,14598.567,76,29349.134,29362.124,29720.433
45,TPM3u+F,15612.205,74,31372.411,31384.703,31733.938
46,TPM3u+F+I,14985.947,75,30121.895,30134.533,30488.308
47,TPM3u+F+G4,14610.310,75,29370.621,29383.259,29737.034
48,TPM3u+F+I+G4,14598.569,76,29349.138,29362.128,29720.437
49,TIMe,15652.714,72,31449.427,31461.043,31801.184
50,TIMe+I,15026.349,73,30198.697,30210.649,30555.339
51,TIMe+G4,14672.037,73,29490.073,29502.025,29846.715
52,TIMe+I+G4,14659.630,74,29467.261,29479.553,29828.788
53,TIM+F,15620.962,75,31391.923,31404.562,31758.337
54,TIM+F+I,14978.528,76,30109.057,30122.047,30480.355
55,TIM+F+G4,14622.510,76,29397.019,29410.009,29768.318
56,TIM+F+I+G4,14608.711,77,29371.421,29384.768,29747.606
57,TIM2e,15646.700,72,31437.401,31449.016,31789.158
58,TIM2e+I,15024.658,73,30195.316,30207.267,30551.958
59,TIM2e+G4,14671.173,73,29488.345,29500.296,29844.987
60,TIM2e+I+G4,14659.032,74,29466.064,29478.357,29827.592
61,TIM2+F,15619.935,75,31389.871,31402.510,31756.284
62,TIM2+F+I,14979.127,76,30110.255,30123.245,30481.553
63,TIM2+F+G4,14623.852,76,29399.704,29412.694,29771.002
64,TIM2+F+I+G4,14610.115,77,29374.230,29387.577,29750.414
65,TIM3e,15607.429,72,31358.857,31370.473,31710.614
66,TIM3e+I,14993.461,73,30132.923,30144.874,30489.565
67,TIM3e+G4,14629.562,73,29405.125,29417.076,29761.767
68,TIM3e+I+G4,14617.652,74,29383.303,29395.596,29744.831
69,TIM3+F,15598.245,75,31346.490,31359.129,31712.904
70,TIM3+F+I,14963.908,76,30079.816,30092.806,30451.115
71,TIM3+F+G4,14604.411,76,29360.822,29373.812,29732.121
72,TIM3+F+I+G4,14591.382,77,29336.765,29350.112,29712.949
73,TVMe,15602.722,73,31351.444,31363.395,31708.086
74,TVMe+I,14997.540,74,30143.079,30155.371,30504.607
75,TVMe+G4,14625.549,74,29399.098,29411.391,29760.626
76,TVMe+I+G4,14614.300,75,29378.601,29391.239,29745.014
77,TVM+F,15607.311,76,31366.623,31379.613,31737.921
78,TVM+F+I,14983.216,77,30120.432,30133.779,30496.616
79,TVM+F+G4,14609.509,77,29373.018,29386.364,29749.202
80,TVM+F+I+G4,14597.814,78,29351.629,29365.337,29732.698
81,SYM,15596.374,74,31340.748,31353.041,31702.276
82,SYM+I,14986.088,75,30122.175,30134.814,30488.588
83,SYM+G4,14623.659,75,29397.317,29409.956,29763.730
84,SYM+I+G4,14611.885,76,29375.771,29388.761,29747.069
85,GTR+F,15593.557,77,31341.115,31354.462,31717.299
86,GTR+F+I,14961.366,78,30078.733,30092.441,30459.803
87,GTR+F+G4,14603.630,78,29363.260,29376.968,29744.329
88,GTR+F+I+G4,14590.647,79,29339.294,29353.370,29725.249
