No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6077.482,81,12316.964,12353.559,12648.908
2,Dayhoff+I,5964.948,82,12093.896,12131.499,12429.938
3,Dayhoff+G4,5853.281,82,11870.562,11908.164,12206.604
4,Dayhoff+I+G4,5854.145,83,11874.290,11912.916,12214.430
5,Dayhoff+F,6077.684,100,12355.368,12414.088,12765.175
6,Dayhoff+F+I,5960.635,101,12123.270,12183.340,12537.176
7,Dayhoff+F+G4,5841.193,101,11884.385,11944.455,12298.291
8,Dayhoff+F+I+G4,5842.026,102,11888.051,11949.490,12306.055
9,mtMAM,6638.551,81,13439.103,13475.698,13771.047
10,mtMAM+I,6503.419,82,13170.837,13208.439,13506.879
11,mtMAM+G4,6201.990,82,12567.980,12605.583,12904.022
12,mtMAM+I+G4,6202.958,83,12571.917,12610.543,12912.057
13,mtMAM+F,6312.501,100,12825.001,12883.722,13234.809
14,mtMAM+F+I,6174.351,101,12550.702,12610.772,12964.608
15,mtMAM+F+G4,5954.557,101,12111.114,12171.184,12525.020
16,mtMAM+F+I+G4,5954.915,102,12113.831,12175.269,12531.834
17,JTT,5935.772,81,12033.545,12070.140,12365.489
18,JTT+I,5836.770,82,11837.540,11875.142,12173.582
19,JTT+G4,5731.114,82,11626.228,11663.830,11962.270
20,JTT+I+G4,5731.321,83,11628.641,11667.267,11968.782
21,JTT+F,5938.243,100,12076.486,12135.207,12486.294
22,JTT+F+I,5833.489,101,11868.978,11929.048,12282.884
23,JTT+F+G4,5723.345,101,11648.690,11708.760,12062.595
24,JTT+F+I+G4,5723.548,102,11651.097,11712.535,12069.100
25,WAG,6035.498,81,12232.996,12269.591,12564.940
26,WAG+I,5925.445,82,12014.889,12052.491,12350.931
27,WAG+G4,5816.132,82,11796.265,11833.867,12132.307
28,WAG+I+G4,5816.185,83,11798.369,11836.995,12138.509
29,WAG+F,6048.999,100,12297.998,12356.719,12707.805
30,WAG+F+I,5931.832,101,12065.664,12125.734,12479.570
31,WAG+F+G4,5811.914,101,11825.828,11885.898,12239.734
32,WAG+F+I+G4,5811.997,102,11827.993,11889.432,12245.997
33,cpREV,6125.727,81,12413.453,12450.048,12745.397
34,cpREV+I,6001.482,82,12166.964,12204.566,12503.006
35,cpREV+G4,5866.536,82,11897.073,11934.675,12233.115
36,cpREV+I+G4,5866.679,83,11899.358,11937.984,12239.498
37,cpREV+F,6124.794,100,12449.588,12508.309,12859.396
38,cpREV+F+I,5989.030,101,12180.061,12240.131,12593.966
39,cpREV+F+G4,5840.495,101,11882.990,11943.060,12296.895
40,cpREV+F+I+G4,5840.575,102,11885.149,11946.588,12303.153
