No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6267.543,69,12673.086,12710.674,12934.593
2,Dayhoff+I,6222.054,70,12584.109,12622.937,12849.406
3,Dayhoff+G4,6064.006,70,12268.013,12306.841,12533.310
4,Dayhoff+I+G4,6064.418,71,12270.836,12310.930,12539.923
5,Dayhoff+F,6299.168,88,12774.336,12840.151,13107.852
6,Dayhoff+F+I,6246.778,89,12671.555,12739.150,13008.862
7,Dayhoff+F+G4,6090.809,89,12359.618,12427.213,12696.925
8,Dayhoff+F+I+G4,6091.089,90,12362.179,12431.586,12703.275
9,mtMAM,6683.655,69,13505.309,13542.897,13766.817
10,mtMAM+I,6634.496,70,13408.991,13447.819,13674.288
11,mtMAM+G4,6400.980,70,12941.961,12980.789,13207.258
12,mtMAM+I+G4,6400.974,71,12943.948,12984.042,13213.035
13,mtMAM+F,6445.788,88,13067.577,13133.392,13401.093
14,mtMAM+F+I,6390.068,89,12958.137,13025.732,13295.443
15,mtMAM+F+G4,6212.471,89,12602.942,12670.537,12940.249
16,mtMAM+F+I+G4,6212.484,90,12604.967,12674.374,12946.064
17,JTT,6086.005,69,12310.010,12347.597,12571.517
18,JTT+I,6048.891,70,12237.783,12276.611,12503.080
19,JTT+G4,5927.260,70,11994.519,12033.348,12259.817
20,JTT+I+G4,5927.471,71,11996.941,12037.035,12266.028
21,JTT+F,6110.388,88,12396.775,12462.591,12730.292
22,JTT+F+I,6067.097,89,12312.195,12379.789,12649.501
23,JTT+F+G4,5942.895,89,12063.790,12131.385,12401.096
24,JTT+F+I+G4,5943.055,90,12066.110,12135.517,12407.206
25,WAG,6193.395,69,12524.790,12562.378,12786.298
26,WAG+I,6150.101,70,12440.202,12479.030,12705.499
27,WAG+G4,6014.379,70,12168.757,12207.586,12434.055
28,WAG+I+G4,6014.511,71,12171.022,12211.116,12440.109
29,WAG+F,6245.034,88,12666.067,12731.882,12999.584
30,WAG+F+I,6194.851,89,12567.702,12635.297,12905.009
31,WAG+F+G4,6049.398,89,12276.797,12344.392,12614.103
32,WAG+F+I+G4,6049.491,90,12278.983,12348.390,12620.079
33,cpREV,6294.200,69,12726.400,12763.988,12987.907
34,cpREV+I,6244.489,70,12628.979,12667.807,12894.276
35,cpREV+G4,6100.463,70,12340.926,12379.754,12606.223
36,cpREV+I+G4,6100.536,71,12343.072,12383.166,12612.159
37,cpREV+F,6361.746,88,12899.491,12965.306,13233.008
38,cpREV+F+I,6301.410,89,12780.821,12848.416,13118.127
39,cpREV+F+G4,6129.785,89,12437.570,12505.164,12774.876
40,cpREV+F+I+G4,6129.844,90,12439.687,12509.094,12780.783
41,mtREV,6490.870,69,13119.739,13157.327,13381.246
42,mtREV+I,6446.915,70,13033.830,13072.659,13299.128
43,mtREV+G4,6274.090,70,12688.181,12727.009,12953.478
44,mtREV+I+G4,6274.108,71,12690.216,12730.311,12959.304
45,mtREV+F,6341.685,88,12859.370,12925.185,13192.886
46,mtREV+F+I,6288.916,89,12755.832,12823.427,13093.138
47,mtREV+F+G4,6125.122,89,12428.243,12495.838,12765.550
48,mtREV+F+I+G4,6125.144,90,12430.288,12499.695,12771.385
49,rtREV,6286.807,69,12711.613,12749.201,12973.120
50,rtREV+I,6250.218,70,12640.437,12679.265,12905.734
51,rtREV+G4,6115.041,70,12370.083,12408.911,12635.380
52,rtREV+I+G4,6115.082,71,12372.164,12412.258,12641.251
53,rtREV+F,6279.682,88,12735.364,12801.179,13068.880
54,rtREV+F+I,6236.408,89,12650.815,12718.410,12988.122
55,rtREV+F+G4,6095.963,89,12369.927,12437.521,12707.233
56,rtREV+F+I+G4,6095.993,90,12371.985,12441.392,12713.082
57,mtART,6745.581,69,13629.162,13666.750,13890.669
58,mtART+I,6690.761,70,13521.521,13560.350,13786.819
59,mtART+G4,6444.912,70,13029.825,13068.653,13295.122
60,mtART+I+G4,6444.872,71,13031.745,13071.839,13300.832
61,mtART+F,6527.443,88,13230.886,13296.701,13564.402
62,mtART+F+I,6474.326,89,13126.652,13194.247,13463.958
63,mtART+F+G4,6280.051,89,12738.102,12805.697,13075.409
64,mtART+F+I+G4,6280.044,90,12740.087,12809.494,13081.184
65,mtZOA,6467.043,69,13072.085,13109.673,13333.592
66,mtZOA+I,6424.902,70,12989.804,13028.632,13255.101
67,mtZOA+G4,6232.881,70,12605.762,12644.590,12871.060
68,mtZOA+I+G4,6232.861,71,12607.722,12647.816,12876.809
69,mtZOA+F,6351.916,88,12879.831,12945.646,13213.348
70,mtZOA+F+I,6306.274,89,12790.549,12858.144,13127.855
71,mtZOA+F+G4,6143.117,89,12464.235,12531.830,12801.541
72,mtZOA+F+I+G4,6143.118,90,12466.236,12535.643,12807.333
73,VT,6149.560,69,12437.120,12474.707,12698.627
74,VT+I,6111.714,70,12363.428,12402.256,12628.725
75,VT+G4,5997.219,70,12134.439,12173.267,12399.736
76,VT+I+G4,5997.244,71,12136.488,12176.583,12405.576
77,VT+F,6179.019,88,12534.038,12599.853,12867.555
78,VT+F+I,6136.309,89,12450.617,12518.212,12787.923
79,VT+F+G4,6014.419,89,12206.837,12274.432,12544.144
80,VT+F+I+G4,6014.429,90,12208.859,12278.265,12549.955
81,LG,6206.862,69,12551.725,12589.312,12813.232
82,LG+I,6168.015,70,12476.030,12514.859,12741.328
83,LG+G4,6037.788,70,12215.575,12254.403,12480.872
84,LG+I+G4,6037.796,71,12217.592,12257.686,12486.679
85,LG+F,6218.554,88,12613.108,12678.924,12946.625
86,LG+F+I,6174.022,89,12526.045,12593.640,12863.351
87,LG+F+G4,6035.378,89,12248.755,12316.350,12586.062
88,LG+F+I+G4,6035.383,90,12250.766,12320.173,12591.863
89,DCMut,6266.822,69,12671.645,12709.232,12933.152
90,DCMut+I,6221.402,70,12582.804,12621.632,12848.101
91,DCMut+G4,6063.860,70,12267.721,12306.549,12533.018
92,DCMut+I+G4,6063.859,71,12269.718,12309.812,12538.805
93,DCMut+F,6298.313,88,12772.625,12838.441,13106.142
94,DCMut+F+I,6246.022,89,12670.043,12737.638,13007.350
95,DCMut+F+G4,6090.549,89,12359.097,12426.692,12696.404
96,DCMut+F+I+G4,6090.550,90,12361.100,12430.507,12702.197
97,PMB,6218.318,69,12574.635,12612.223,12836.142
98,PMB+I,6178.516,70,12497.032,12535.860,12762.329
99,PMB+G4,6061.942,70,12263.883,12302.711,12529.180
100,PMB+I+G4,6061.967,71,12265.934,12306.028,12535.021
101,PMB+F,6281.420,88,12738.840,12804.655,13072.357
102,PMB+F+I,6236.178,89,12650.356,12717.951,12987.663
103,PMB+F+G4,6108.216,89,12394.432,12462.027,12731.738
104,PMB+F+I+G4,6108.216,90,12396.432,12465.839,12737.529
105,HIVb,6289.444,69,12716.888,12754.475,12978.395
106,HIVb+I,6232.751,70,12605.501,12644.329,12870.798
107,HIVb+G4,6089.891,70,12319.783,12358.611,12585.080
108,HIVb+I+G4,6089.888,71,12321.777,12361.871,12590.864
109,HIVb+F,6266.531,88,12709.061,12774.877,13042.578
110,HIVb+F+I,6204.648,89,12587.296,12654.891,12924.603
111,HIVb+F+G4,6050.994,89,12279.989,12347.584,12617.295
112,HIVb+F+I+G4,6050.994,90,12281.987,12351.394,12623.083
113,HIVw,6634.794,69,13407.588,13445.175,13669.095
114,HIVw+I,6565.813,70,13271.627,13310.455,13536.924
115,HIVw+G4,6390.467,70,12920.934,12959.762,13186.231
116,HIVw+I+G4,6390.454,71,12922.908,12963.002,13191.995
117,HIVw+F,6513.624,88,13203.247,13269.062,13536.764
118,HIVw+F+I,6438.360,89,13054.720,13122.315,13392.026
119,HIVw+F+G4,6254.790,89,12687.579,12755.174,13024.886
120,HIVw+F+I+G4,6254.787,90,12689.574,12758.981,13030.671
121,JTTDCMut,6090.726,69,12319.451,12357.039,12580.959
122,JTTDCMut+I,6053.382,70,12246.765,12285.593,12512.062
123,JTTDCMut+G4,5931.052,70,12002.104,12040.932,12267.401
124,JTTDCMut+I+G4,5931.055,71,12004.110,12044.205,12273.198
125,JTTDCMut+F,6115.907,88,12407.814,12473.629,12741.330
126,JTTDCMut+F+I,6072.193,89,12322.385,12389.980,12659.691
127,JTTDCMut+F+G4,5947.309,89,12072.618,12140.213,12409.924
128,JTTDCMut+F+I+G4,5947.310,90,12074.621,12144.028,12415.717
129,FLU,6388.667,69,12915.333,12952.921,13176.841
130,FLU+I,6325.108,70,12790.216,12829.045,13055.514
131,FLU+G4,6158.288,70,12456.577,12495.405,12721.874
132,FLU+I+G4,6158.273,71,12458.547,12498.641,12727.634
133,FLU+F,6375.742,88,12927.483,12993.298,13261.000
134,FLU+F+I,6300.886,89,12779.772,12847.367,13117.078
135,FLU+F+G4,6114.752,89,12407.504,12475.099,12744.811
136,FLU+F+I+G4,6114.730,90,12409.459,12478.866,12750.556
137,Blosum62,6261.018,69,12660.037,12697.624,12921.544
138,Blosum62+I,6221.977,70,12583.955,12622.783,12849.252
139,Blosum62+G4,6097.201,70,12334.402,12373.230,12599.699
140,Blosum62+I+G4,6097.205,71,12336.410,12376.504,12605.497
141,Blosum62+F,6314.746,88,12805.493,12871.308,13139.009
142,Blosum62+F+I,6269.567,89,12717.135,12784.730,13054.441
143,Blosum62+F+G4,6130.679,89,12439.358,12506.953,12776.665
144,Blosum62+F+I+G4,6130.678,90,12441.357,12510.763,12782.453
145,mtMet,6419.478,69,12976.955,13014.543,13238.462
146,mtMet+I,6380.096,70,12900.193,12939.021,13165.490
147,mtMet+G4,6228.859,70,12597.717,12636.546,12863.015
148,mtMet+I+G4,6228.844,71,12599.688,12639.782,12868.775
